112  35.39764487  136.86622660  35.39768015  136.86624047 1
111  35.39746559  136.86620444 1
115  35.39659314  136.86617595
120 Linear Feature 5
111  35.39634502  136.87180908 1
111  35.39647739  136.87179052 1
111  35.39655682  136.87173021 1
111  35.39663246  136.87164206 1
111  35.39666856  136.87152945 1
111  35.39668147  136.87134977 1
111  35.39681923  136.86711830 1
111  35.39683725  136.86654440 1
111  35.39683233  136.86643621 1
111  35.39680876  136.86634572 1
111  35.39675108  136.86625762 1
111  35.39668022  136.86619585 1
111  35.39659323  136.86617465 1
115  35.39649677  136.86617465
120 Linear Feature 4
111  35.39608631  136.87146149 1
111  35.39610579  136.87161890 1
111  35.39615003  136.87171560 1
111  35.39621243  136.87176153 1
111  35.39633308  136.87180236 1
111  35.39619995  136.87183808 1
111  35.39613711  136.87189288 1
111  35.39609573  136.87199144 1
115  35.39606661  136.87214966
120 Linear Feature 1
111  35.39625326  136.86577393 1
111  35.39626834  136.86593194 1
111  35.39630812  136.86605452 1
111  35.39637677  136.86613323 1
111  35.39649786  136.86617376 1
111  35.39637276  136.86620721 1
111  35.39630715  136.86627175 1
111  35.39627010  136.86635183 1
115  35.39623177  136.86651200
120 Linear Feature 8
111  35.39381548  136.88455430 1
111  35.39500364  136.88455726 1
111  35.39533666  136.88448815 1
111  35.39561562  136.88417447 1
111  35.39571325  136.88395775 1
111  35.39655692  136.85564421 1
111  35.39651797  136.85550752 1
111  35.39607118  136.85494261 1
111  35.39580765  136.85488170 1
111  35.39517156  136.85488170 1
115  35.39476910  136.85488189
120 Linear Feature 2
111  35.39608815  136.86495899 1
111  35.39618276  136.86491907 1
111  35.39624690  136.86483869 1
115  35.39628576  136.86472553
120 Linear Feature 1
111  35.39454585  136.86494113 1
111  35.39608100  136.86496455 1
111  35.39618448  136.86502857 1
111  35.39624666  136.86512898 1
115  35.39626980  136.86525056
120 Linear Feature 5
111  35.39454441  136.86493866 1
111  35.39438940  136.86499643 1
111  35.39427606  136.86512559 1
115  35.39421365  136.86536679
120 Linear Feature 4
111  35.39454439  136.86493954 1
111  35.39439574  136.86484241 1
111  35.39429580  136.86467264 1
115  35.39424801  136.86436239
120 Default hold RWY 10 (near)
111  35.39513468  136.85517491 54 103
115  35.39513314  136.85437975
120 Default hold RWY 10 (centre)
111  35.39490103  136.86511647 54 103
115  35.39490929  136.86476760
120 Default hold RWY 10 (far)
111  35.39421613  136.88509357 54 103
115  35.39422537  136.88431171
21  35.39491499  136.85846017 2 92.3000 2.5 New Light Fixture 3
21  35.39321625  136.87966300 2 272.3000 2.5 New Light Fixture 1
20  35.39423047  136.88424356 180.0000 0 2 {@L}28
20  35.39513152  136.85522771 180.0000 0 2 {@L}10
14  35.39834289  136.86812548  82.02 0 New Tower Viewpoint 1
15  35.39718291  136.88101354 181.74 New Ramp Start 1
18  35.39903388  136.87042099 4 New Airport Beacon 6
19  35.39530254  136.87261637 0 New Windsock 3
19  35.39549747  136.85677774 0 New Windsock 2
19  35.39443563  136.88266968 0 New Windsock 1
54 12010 TWR
54 12200 TWR
55 12030 NAGOYA APP
56 12070 NAGOYA DEP
99
